evaluations raw_y
168 -0.4369524759
654 -0.4343988500
1778 -0.4331389464
7004 -0.4270504147
8132 -0.4159637840
20316 -0.4133698375
30391 -0.4098466326
78441 -0.4012917981
100000 -0.5151632326
evaluations raw_y
1 -0.5549703037
2 -0.4945152470
3 -0.4713824301
7 -0.4554495309
10 -0.4510375498
32 -0.4481898402
37 -0.4471456555
44 -0.4359598420
836 -0.4324771633
1900 -0.4258071892
7347 -0.4186818960
11456 -0.4147525311
25576 -0.4126205165
59104 -0.4095398460
100000 -0.5189691117
evaluations raw_y
1 -0.4817886763
2 -0.4607938210
23 -0.4554683411
28 -0.4446425502
101 -0.4440630578
1241 -0.4319465205
1723 -0.4307200092
2702 -0.4268165284
3585 -0.4263737377
7415 -0.4220807687
12283 -0.4218703777
20118 -0.4212596783
37491 -0.4192285237
38694 -0.4117700186
100000 -0.5150282192
evaluations raw_y
1 -0.5269630720
3 -0.5201185639
4 -0.4967225184
7 -0.4923169598
20 -0.4751100339
21 -0.4590098056
24 -0.4506902526
187 -0.4442626618
432 -0.4387180552
1918 -0.4316866278
3671 -0.4252862123
5511 -0.4252093266
7477 -0.4195137824
11338 -0.4169312245
23041 -0.4147946268
34002 -0.4120718480
100000 -0.5443672448
evaluations raw_y
1 -0.5005376463
2 -0.4958245769
3 -0.4736114150
13 -0.4720461506
22 -0.4621649104
72 -0.4620345936
136 -0.4478931431
384 -0.4472634622
411 -0.4458675504
481 -0.4383139136
873 -0.4370050568
1210 -0.4255040742
2057 -0.4146848245
2304 -0.3958475943
100000 -0.5265921836
evaluations raw_y
1 -0.4814453892
18 -0.4707221449
47 -0.4680112009
80 -0.4431839615
537 -0.4425638057
1252 -0.4374762331
1375 -0.4166408907
6645 -0.3964797905
100000 -0.5244595894
evaluations raw_y
1 -0.5010530915
3 -0.4806048260
6 -0.4534563211
91 -0.4516844461
127 -0.4510640191
138 -0.4321862284
2547 -0.4237758541
11181 -0.4212411498
18809 -0.4129575205
31278 -0.4094940777
86953 -0.4016438892
100000 -0.4868521709
