evaluations raw_y
964 -807.0000000000
4678 -700.0000000000
20148 -660.0000000000
100000 -1527.0000000000
evaluations raw_y
1 -1615.0000000000
3 -1439.0000000000
8 -1322.0000000000
11 -1313.0000000000
12 -1196.0000000000
18 -1147.0000000000
34 -1108.0000000000
53 -1089.0000000000
56 -1040.0000000000
62 -991.0000000000
116 -981.0000000000
604 -924.0000000000
1032 -806.0000000000
11914 -758.0000000000
17488 -748.0000000000
17947 -622.0000000000
100000 -1332.0000000000
evaluations raw_y
1 -1741.0000000000
2 -1381.0000000000
5 -1312.0000000000
8 -1303.0000000000
12 -1167.0000000000
16 -1108.0000000000
39 -865.0000000000
2743 -777.0000000000
5113 -768.0000000000
10560 -739.0000000000
16006 -719.0000000000
19229 -554.0000000000
100000 -1488.0000000000
evaluations raw_y
1 -1264.0000000000
6 -1147.0000000000
17 -1137.0000000000
32 -963.0000000000
102 -893.0000000000
154 -884.0000000000
453 -767.0000000000
4702 -759.0000000000
9175 -757.0000000000
17018 -738.0000000000
24659 -641.0000000000
100000 -1332.0000000000
evaluations raw_y
1 -1186.0000000000
5 -1137.0000000000
6 -875.0000000000
859 -874.0000000000
1220 -787.0000000000
1357 -699.0000000000
23027 -689.0000000000
31158 -670.0000000000
100000 -864.0000000000
evaluations raw_y
1 -1234.0000000000
3 -1215.0000000000
14 -1079.0000000000
25 -1060.0000000000
28 -1011.0000000000
44 -1001.0000000000
54 -982.0000000000
125 -942.0000000000
185 -845.0000000000
545 -787.0000000000
1255 -719.0000000000
10921 -690.0000000000
12599 -680.0000000000
40181 -679.0000000000
100000 -1624.0000000000
evaluations raw_y
1 -1313.0000000000
10 -1215.0000000000
16 -1088.0000000000
27 -933.0000000000
191 -904.0000000000
320 -835.0000000000
2265 -719.0000000000
4834 -641.0000000000
67658 -622.0000000000
100000 -1546.0000000000
evaluations raw_y
1 -1244.0000000000
11 -1205.0000000000
25 -846.0000000000
156 -816.0000000000
701 -806.0000000000
1296 -670.0000000000
50535 -651.0000000000
72418 -641.0000000000
100000 -1264.0000000000
evaluations raw_y
1 -1293.0000000000
6 -1147.0000000000
7 -1079.0000000000
22 -953.0000000000
92 -894.0000000000
398 -865.0000000000
748 -855.0000000000
1130 -845.0000000000
1585 -787.0000000000
1983 -768.0000000000
8079 -728.0000000000
32467 -710.0000000000
36834 -602.0000000000
100000 -1478.0000000000
evaluations raw_y
1 -1186.0000000000
