evaluations raw_y
1 2844.0000000000
2 3268.0000000000
76 3481.0000000000
2924 3528.0000000000
13015 3563.0000000000
13619 3579.0000000000
32562 3586.0000000000
38527 3599.0000000000
39755 3618.0000000000
42178 3620.0000000000
58270 3742.0000000000
100000 2683.0000000000
evaluations raw_y
1 2680.0000000000
7 2810.0000000000
38 3134.0000000000
93 3146.0000000000
114 3226.0000000000
290 3297.0000000000
308 3387.0000000000
2992 3419.0000000000
3575 3435.0000000000
6041 3484.0000000000
6199 3539.0000000000
21435 3546.0000000000
21807 3658.0000000000
30610 3685.0000000000
47776 3715.0000000000
100000 2523.0000000000
evaluations raw_y
1 2794.0000000000
10 2921.0000000000
14 3042.0000000000
20 3048.0000000000
26 3109.0000000000
156 3151.0000000000
240 3250.0000000000
305 3311.0000000000
748 3401.0000000000
2516 3456.0000000000
3865 3534.0000000000
8479 3554.0000000000
14476 3714.0000000000
31881 3742.0000000000
100000 2360.0000000000
evaluations raw_y
1 3215.0000000000
6 3351.0000000000
194 3357.0000000000
485 3398.0000000000
775 3425.0000000000
2233 3451.0000000000
2625 3498.0000000000
11165 3538.0000000000
14383 3542.0000000000
14795 3687.0000000000
96040 3694.0000000000
98025 3709.0000000000
98765 3710.0000000000
100000 2313.0000000000
evaluations raw_y
1 2126.0000000000
2 2992.0000000000
11 3008.0000000000
29 3106.0000000000
76 3158.0000000000
90 3301.0000000000
1068 3479.0000000000
22791 3713.0000000000
66825 3716.0000000000
100000 2930.0000000000
evaluations raw_y
1 2332.0000000000
2 2982.0000000000
12 3027.0000000000
